,Transaction_ID,Customer_ID,Transaction_Date,Transaction_Type,Merchant,Category,Amount,Payment_Mode,Transaction_Status,Location,Age,Gender,Account_Status
1033,1034,92,2025-02-13,POS,Walmart,Clothing,256.05,Debit Card,Pending,Houston,19,Male,Suspended
1034,1035,264,2025-02-13,POS,Expedia,Groceries,311.23,Credit Card,Declined,Miami,29,Female,Active
1035,1036,291,2025-02-13,ATM,eBay,Dining,615.57,Debit Card,Declined,New York,23,Other,Active
1036,1037,96,2025-02-13,ATM,Target,Health,898.45,Credit Card,Approved,Seattle,54,Female,Suspended
1037,1038,88,2025-02-13,ATM,Target,Electronics,810.87,Credit Card,Pending,San Francisco,56,Male,Inactive
1038,1039,78,2025-02-13,ATM,Target,Health,585.21,Credit Card,Approved,Chicago,28,Male,Suspended
1039,1040,288,2025-02-13,Online,Expedia,Health,731.57,Debit Card,Approved,New York,20,Other,Inactive
1040,1041,120,2025-02-13,ATM,BestBuy,Groceries,368.0,Debit Card,Approved,Miami,19,Male,Active
1041,1042,165,2025-02-13,POS,Walmart,Electronics,642.76,Debit Card,Pending,Seattle,53,Female,Active
1042,1043,182,2025-02-13,POS,Target,Electronics,468.85,Debit Card,Approved,Miami,63,Female,Active
1043,1044,223,2025-02-13,Online,eBay,Travel,193.99,Debit Card,Approved,Miami,34,Other,Inactive
1044,1045,7,2025-02-13,POS,eBay,Health,703.23,Credit Card,Approved,Seattle,55,Female,Active
1045,1046,263,2025-02-13,POS,Target,Electronics,558.68,Credit Card,Declined,Miami,53,Female,Active
1046,1047,161,2025-02-13,ATM,Target,Travel,361.83,Credit Card,Approved,Los Angeles,19,Other,Active
1047,1048,151,2025-02-13,POS,Walmart,Clothing,911.78,Debit Card,Pending,Chicago,44,Other,Inactive
1048,1049,85,2025-02-13,Online,Target,Travel,25.83,Credit Card,Pending,San Francisco,32,Female,Inactive
1049,1050,147,2025-02-13,ATM,Walmart,Dining,319.19,Credit Card,Declined,Miami,35,Female,Active
1050,1051,112,2025-02-13,ATM,eBay,Entertainment,61.6,Debit Card,Pending,Miami,24,Female,Suspended
1051,1052,36,2025-02-13,Online,Target,Groceries,767.69,Debit Card,Pending,Houston,66,Male,Active
1052,1053,285,2025-02-13,ATM,Expedia,Clothing,703.6,Credit Card,Declined,Chicago,19,Other,Active
1053,1054,188,2025-02-13,ATM,Costco,Entertainment,334.7,Credit Card,Approved,New York,41,Female,Inactive
1054,1055,82,2025-02-13,Online,Expedia,Entertainment,677.28,Debit Card,Declined,Chicago,48,Other,Inactive
1055,1056,2,2025-02-13,ATM,eBay,Clothing,398.96,Debit Card,Approved,Chicago,53,Female,Suspended
1056,1057,197,2025-02-14,Online,Walmart,Dining,757.47,Debit Card,Approved,Seattle,35,Female,Inactive
1057,1058,11,2025-02-14,Online,Expedia,Travel,456.91,Debit Card,Pending,Seattle,51,Other,Suspended
1058,1059,234,2025-02-14,POS,Walmart,Groceries,415.22,Credit Card,Declined,Seattle,23,Other,Active
1059,1060,195,2025-02-14,POS,Expedia,Travel,935.06,Credit Card,Pending,San Francisco,39,Female,Active
1060,1061,119,2025-02-14,ATM,Expedia,Electronics,254.62,Debit Card,Pending,Chicago,56,Male,Suspended
1061,1062,20,2025-02-14,ATM,Walmart,Travel,124.85,Credit Card,Approved,San Francisco,36,Female,Active
1062,1063,261,2025-02-14,Online,BestBuy,Clothing,586.62,Credit Card,Pending,Miami,18,Female,Suspended
1063,1064,293,2025-02-14,ATM,Expedia,Groceries,969.48,Debit Card,Declined,Seattle,28,Female,Active
1064,1065,256,2025-02-14,Online,Target,Travel,380.95,Credit Card,Pending,Miami,65,Female,Suspended
1065,1066,222,2025-02-14,Online,Costco,Groceries,66.73,Credit Card,Pending,Seattle,60,Male,Inactive
1066,1067,226,2025-02-14,ATM,eBay,Groceries,342.61,Credit Card,Approved,Los Angeles,38,Other,Suspended
1067,1068,53,2025-02-14,Online,BestBuy,Electronics,508.4,Debit Card,Declined,San Francisco,46,Male,Inactive
1068,1069,280,2025-02-14,POS,Walmart,Electronics,166.11,Debit Card,Pending,San Francisco,41,Male,Active
1069,1070,81,2025-02-14,ATM,BestBuy,Clothing,659.81,Credit Card,Approved,New York,30,Other,Active
1070,1071,202,2025-02-14,POS,Amazon,Dining,997.76,Debit Card,Pending,Houston,30,Male,Inactive
1071,1072,158,2025-02-14,ATM,Amazon,Entertainment,454.48,Debit Card,Declined,Chicago,34,Male,Active
1072,1073,120,2025-02-14,Online,Expedia,Groceries,357.95,Debit Card,Pending,New York,19,Male,Active
1073,1074,59,2025-02-14,ATM,Expedia,Dining,403.7,Credit Card,Pending,San Francisco,28,Female,Inactive
1074,1075,215,2025-02-14,POS,Target,Entertainment,119.57,Credit Card,Approved,New York,52,Female,Inactive
1075,1076,128,2025-02-14,Online,Costco,Entertainment,883.86,Debit Card,Pending,Los Angeles,24,Female,Active
1076,1077,224,2025-02-14,ATM,eBay,Clothing,417.75,Credit Card,Approved,Houston,57,Other,Inactive
1077,1078,209,2025-02-14,ATM,BestBuy,Entertainment,390.34,Credit Card,Declined,San Francisco,41,Female,Active
1078,1079,115,2025-02-14,ATM,Amazon,Entertainment,661.39,Credit Card,Pending,San Francisco,23,Male,Suspended
1079,1080,209,2025-02-14,POS,Expedia,Groceries,444.82,Credit Card,Declined,Chicago,41,Female,Active
1080,1081,14,2025-02-15,POS,eBay,Groceries,649.99,Credit Card,Declined,Seattle,34,Female,Suspended
1081,1082,9,2025-02-15,ATM,BestBuy,Health,66.14,Debit Card,Pending,Houston,58,Female,Inactive
1082,1083,40,2025-02-15,Online,Expedia,Dining,814.65,Credit Card,Approved,Los Angeles,24,Male,Active
1083,1084,237,2025-02-15,Online,Expedia,Travel,940.8,Credit Card,Declined,Miami,29,Other,Suspended
1084,1085,281,2025-02-15,POS,Amazon,Electronics,650.52,Credit Card,Declined,New York,26,Female,Suspended
1085,1086,201,2025-02-15,Online,Amazon,Travel,954.79,Debit Card,Pending,Chicago,44,Other,Suspended
1086,1087,246,2025-02-15,POS,Expedia,Dining,155.68,Debit Card,Pending,San Francisco,67,Male,Suspended
1087,1088,278,2025-02-15,ATM,Walmart,Electronics,480.03,Debit Card,Pending,Miami,35,Male,Suspended
1088,1089,235,2025-02-15,POS,Expedia,Travel,603.8,Credit Card,Pending,Los Angeles,53,Male,Suspended
1089,1090,4,2025-02-15,POS,eBay,Health,583.83,Debit Card,Pending,Houston,49,Other,Inactive
1090,1091,154,2025-02-15,ATM,Expedia,Electronics,404.45,Debit Card,Pending,New York,46,Male,Inactive
1091,1092,29,2025-02-15,Online,Target,Groceries,341.39,Debit Card,Approved,Chicago,65,Female,Suspended
1092,1093,109,2025-02-15,POS,Costco,Travel,131.19,Debit Card,Declined,San Francisco,41,Male,Active
1093,1094,98,2025-02-15,POS,Target,Electronics,394.78,Credit Card,Approved,San Francisco,38,Other,Active
1094,1095,215,2025-02-15,ATM,Target,Health,166.85,Debit Card,Approved,Miami,52,Female,Inactive
1095,1096,293,2025-02-15,Online,Walmart,Entertainment,735.69,Debit Card,Pending,Miami,28,Female,Active
1096,1097,75,2025-02-15,POS,Walmart,Electronics,212.79,Credit Card,Declined,New York,29,Female,Suspended
1097,1098,146,2025-02-15,ATM,Expedia,Electronics,63.27,Credit Card,Approved,Houston,20,Male,Inactive
1098,1099,128,2025-02-15,POS,Target,Health,554.6,Debit Card,Pending,Los Angeles,24,Female,Active
1099,1100,42,2025-02-15,ATM,Walmart,Entertainment,597.25,Credit Card,Pending,Seattle,18,Female,Suspended
1100,1101,41,2025-02-15,Online,Amazon,Travel,872.55,Debit Card,Declined,Houston,63,Male,Active
1101,1102,34,2025-02-15,Online,Expedia,Clothing,579.1,Credit Card,Approved,Houston,56,Male,Suspended
1102,1103,17,2025-02-15,Online,eBay,Travel,348.75,Credit Card,Approved,Houston,29,Male,Active
1103,1104,165,2025-02-15,Online,Costco,Entertainment,804.0,Debit Card,Approved,Seattle,53,Female,Active
1104,1105,153,2025-02-16,POS,BestBuy,Dining,542.58,Credit Card,Pending,New York,63,Male,Active
1105,1106,76,2025-02-16,POS,Expedia,Health,83.88,Debit Card,Declined,Seattle,51,Female,Active
1106,1107,87,2025-02-16,Online,BestBuy,Travel,568.02,Credit Card,Declined,New York,51,Male,Inactive
1107,1108,117,2025-02-16,Online,Target,Electronics,908.48,Debit Card,Approved,Seattle,46,Female,Suspended
1108,1109,27,2025-02-16,Online,Costco,Health,399.33,Credit Card,Pending,Los Angeles,33,Male,Inactive
1109,1110,287,2025-02-16,POS,BestBuy,Groceries,299.84,Credit Card,Approved,Houston,32,Female,Suspended
1110,1111,134,2025-02-16,Online,Target,Entertainment,147.75,Credit Card,Declined,New York,23,Male,Active
1111,1112,219,2025-02-16,Online,Amazon,Travel,155.69,Credit Card,Pending,Seattle,45,Male,Active
1112,1113,168,2025-02-16,Online,BestBuy,Health,435.61,Credit Card,Approved,Los Angeles,38,Other,Suspended
1113,1114,98,2025-02-16,ATM,Costco,Travel,597.7,Debit Card,Approved,Seattle,38,Other,Active
1114,1115,268,2025-02-16,Online,Expedia,Health,85.21,Credit Card,Pending,San Francisco,59,Female,Inactive
1115,1116,237,2025-02-16,ATM,Target,Electronics,939.87,Debit Card,Declined,Los Angeles,29,Other,Suspended
1116,1117,173,2025-02-16,ATM,Expedia,Groceries,756.36,Debit Card,Pending,Houston,56,Other,Inactive
1117,1118,190,2025-02-16,Online,Costco,Groceries,588.69,Debit Card,Approved,Chicago,42,Female,Inactive
1118,1119,122,2025-02-16,ATM,Walmart,Dining,829.3,Credit Card,Approved,Houston,21,Female,Active
1119,1120,46,2025-02-16,Online,Target,Health,84.79,Debit Card,Approved,Chicago,54,Female,Active
1120,1121,64,2025-02-16,POS,BestBuy,Travel,479.45,Credit Card,Approved,Los Angeles,53,Other,Suspended
1121,1122,130,2025-02-16,POS,Target,Groceries,631.94,Debit Card,Declined,San Francisco,42,Male,Inactive
1122,1123,193,2025-02-16,POS,Expedia,Entertainment,829.51,Debit Card,Declined,San Francisco,19,Male,Inactive
1123,1124,181,2025-02-16,POS,Amazon,Groceries,784.55,Debit Card,Approved,New York,33,Female,Inactive
1124,1125,292,2025-02-16,ATM,Target,Clothing,280.68,Debit Card,Declined,San Francisco,20,Male,Suspended
1125,1126,282,2025-02-16,Online,BestBuy,Clothing,941.18,Debit Card,Declined,Miami,48,Female,Active
1126,1127,29,2025-02-16,Online,Walmart,Groceries,128.72,Credit Card,Declined,Los Angeles,65,Female,Suspended
1127,1128,149,2025-02-16,Online,eBay,Health,875.76,Debit Card,Approved,New York,31,Male,Active
1128,1129,267,2025-02-17,POS,Amazon,Dining,971.09,Debit Card,Pending,San Francisco,29,Female,Active
1129,1130,296,2025-02-17,POS,Walmart,Groceries,181.27,Credit Card,Pending,Los Angeles,69,Female,Suspended
1130,1131,11,2025-02-17,Online,Target,Electronics,723.46,Credit Card,Pending,Houston,51,Other,Suspended
1131,1132,164,2025-02-17,POS,Expedia,Travel,45.08,Credit Card,Approved,San Francisco,21,Male,Active
1132,1133,113,2025-02-17,Online,Costco,Dining,408.4,Debit Card,Declined,Seattle,56,Male,Suspended
1133,1134,187,2025-02-17,Online,Expedia,Electronics,518.7,Debit Card,Declined,Chicago,25,Female,Suspended
1134,1135,295,2025-02-17,Online,BestBuy,Dining,582.74,Debit Card,Approved,Los Angeles,62,Female,Active
1135,1136,232,2025-02-17,Online,Expedia,Electronics,936.26,Debit Card,Approved,New York,27,Other,Suspended
1136,1137,227,2025-02-17,Online,Amazon,Travel,673.89,Debit Card,Pending,Houston,40,Male,Active
1137,1138,98,2025-02-17,Online,Expedia,Travel,483.87,Debit Card,Pending,Miami,38,Other,Active
1138,1139,55,2025-02-17,Online,BestBuy,Clothing,810.63,Credit Card,Approved,Houston,24,Male,Active
1139,1140,111,2025-02-17,POS,eBay,Health,950.78,Credit Card,Pending,San Francisco,43,Other,Inactive
1140,1141,152,2025-02-17,Online,Target,Electronics,26.96,Debit Card,Declined,Chicago,34,Other,Inactive
1141,1142,246,2025-02-17,Online,Costco,Clothing,982.61,Debit Card,Approved,Houston,67,Male,Suspended
1142,1143,69,2025-02-17,POS,Target,Electronics,90.7,Debit Card,Approved,Miami,59,Female,Active
1143,1144,289,2025-02-17,POS,Expedia,Clothing,815.31,Debit Card,Declined,Seattle,60,Other,Inactive
1144,1145,250,2025-02-17,POS,Walmart,Travel,283.93,Debit Card,Declined,New York,42,Male,Inactive
1145,1146,36,2025-02-17,Online,Target,Dining,136.52,Credit Card,Declined,Los Angeles,66,Male,Active
1146,1147,239,2025-02-17,ATM,eBay,Entertainment,442.66,Credit Card,Pending,Chicago,40,Other,Active
1147,1148,148,2025-02-17,ATM,Expedia,Clothing,645.74,Debit Card,Approved,Miami,58,Male,Suspended
1148,1149,227,2025-02-17,POS,Costco,Electronics,384.05,Credit Card,Pending,San Francisco,40,Male,Active
1149,1150,244,2025-02-17,ATM,BestBuy,Electronics,59.29,Debit Card,Declined,San Francisco,18,Other,Active
1150,1151,201,2025-02-17,POS,eBay,Entertainment,601.46,Debit Card,Pending,San Francisco,44,Other,Suspended
1151,1152,154,2025-02-17,Online,Expedia,Health,902.89,Debit Card,Declined,Chicago,46,Male,Inactive
1152,1153,73,2025-02-18,ATM,eBay,Travel,386.3,Credit Card,Pending,Houston,33,Male,Active
1153,1154,201,2025-02-18,Online,Target,Electronics,220.25,Credit Card,Pending,Chicago,44,Other,Suspended
1154,1155,296,2025-02-18,ATM,Costco,Groceries,445.36,Debit Card,Declined,San Francisco,69,Female,Suspended
1155,1156,17,2025-02-18,Online,BestBuy,Dining,53.12,Credit Card,Pending,Seattle,29,Male,Active
1156,1157,129,2025-02-18,ATM,Expedia,Clothing,821.39,Credit Card,Approved,Miami,26,Male,Suspended
1157,1158,217,2025-02-18,Online,Amazon,Health,827.21,Debit Card,Pending,Los Angeles,31,Male,Active
1158,1159,61,2025-02-18,Online,BestBuy,Entertainment,590.06,Credit Card,Pending,Los Angeles,29,Other,Suspended
1159,1160,104,2025-02-18,ATM,Amazon,Dining,356.34,Credit Card,Approved,Chicago,30,Other,Inactive
1160,1161,42,2025-02-18,Online,eBay,Travel,800.78,Debit Card,Declined,San Francisco,18,Female,Suspended
1161,1162,25,2025-02-18,Online,Walmart,Health,556.91,Debit Card,Approved,New York,64,Male,Suspended
1162,1163,39,2025-02-18,Online,BestBuy,Clothing,826.8,Credit Card,Pending,Seattle,27,Other,Inactive
1163,1164,291,2025-02-18,ATM,eBay,Clothing,633.3,Debit Card,Declined,Chicago,23,Other,Active
1164,1165,131,2025-02-18,ATM,Amazon,Entertainment,785.48,Credit Card,Pending,San Francisco,50,Male,Suspended
1165,1166,229,2025-02-18,Online,Target,Groceries,600.57,Debit Card,Pending,Houston,28,Female,Suspended
1166,1167,108,2025-02-18,Online,Target,Entertainment,417.07,Debit Card,Approved,Los Angeles,28,Other,Suspended
1167,1168,172,2025-02-18,ATM,Walmart,Travel,958.16,Debit Card,Approved,Los Angeles,43,Male,Active
1168,1169,102,2025-02-18,ATM,BestBuy,Health,543.41,Debit Card,Declined,Seattle,55,Other,Active
1169,1170,12,2025-02-18,Online,BestBuy,Health,607.06,Credit Card,Declined,Los Angeles,53,Female,Suspended
1170,1171,275,2025-02-18,Online,BestBuy,Electronics,224.39,Debit Card,Declined,New York,48,Male,Suspended
1171,1172,101,2025-02-18,Online,eBay,Groceries,627.52,Debit Card,Pending,San Francisco,24,Female,Suspended
1172,1173,44,2025-02-18,POS,Costco,Groceries,573.75,Debit Card,Approved,San Francisco,53,Female,Active
1173,1174,17,2025-02-18,ATM,Costco,Health,188.91,Credit Card,Approved,Seattle,29,Male,Active
1174,1175,57,2025-02-18,POS,Walmart,Health,64.29,Credit Card,Approved,San Francisco,24,Female,Active
1175,1176,12,2025-02-18,ATM,BestBuy,Dining,606.34,Debit Card,Declined,Seattle,53,Female,Suspended
1176,1177,80,2025-02-19,ATM,eBay,Dining,764.87,Debit Card,Approved,San Francisco,46,Other,Inactive
1177,1178,216,2025-02-19,ATM,Target,Dining,525.78,Debit Card,Approved,New York,65,Female,Active
1178,1179,264,2025-02-19,ATM,Amazon,Groceries,230.64,Debit Card,Approved,Miami,29,Female,Active
1179,1180,149,2025-02-19,ATM,eBay,Electronics,668.19,Debit Card,Declined,Chicago,31,Male,Active
1180,1181,81,2025-02-19,ATM,Costco,Clothing,84.71,Debit Card,Approved,Chicago,30,Other,Active
1181,1182,215,2025-02-19,ATM,Costco,Dining,444.62,Credit Card,Declined,San Francisco,52,Female,Inactive
1182,1183,198,2025-02-19,POS,Target,Electronics,167.55,Debit Card,Approved,Houston,39,Other,Active
1183,1184,200,2025-02-19,Online,Target,Entertainment,188.54,Debit Card,Approved,Los Angeles,66,Male,Active
1184,1185,25,2025-02-19,Online,Amazon,Travel,206.28,Debit Card,Approved,New York,64,Male,Suspended
1185,1186,89,2025-02-19,POS,Target,Dining,389.77,Debit Card,Declined,Houston,21,Male,Active
1186,1187,268,2025-02-19,POS,Walmart,Entertainment,55.89,Debit Card,Declined,Houston,59,Female,Inactive
1187,1188,143,2025-02-19,POS,Amazon,Clothing,400.8,Debit Card,Approved,San Francisco,37,Other,Inactive
1188,1189,59,2025-02-19,POS,Target,Travel,514.15,Credit Card,Pending,New York,28,Female,Inactive
1189,1190,26,2025-02-19,ATM,Expedia,Travel,485.88,Credit Card,Declined,Chicago,23,Other,Inactive
1190,1191,47,2025-02-19,Online,eBay,Clothing,385.87,Credit Card,Declined,Los Angeles,69,Male,Inactive
1191,1192,288,2025-02-19,ATM,Target,Dining,839.95,Credit Card,Approved,Chicago,20,Other,Inactive
1192,1193,266,2025-02-19,Online,Walmart,Groceries,149.6,Credit Card,Pending,Houston,28,Female,Suspended
1193,1194,16,2025-02-19,Online,BestBuy,Clothing,508.17,Credit Card,Approved,Los Angeles,57,Female,Suspended
1194,1195,199,2025-02-19,POS,Target,Clothing,66.73,Debit Card,Declined,Miami,63,Female,Inactive
1195,1196,282,2025-02-19,ATM,Costco,Clothing,75.8,Debit Card,Declined,Houston,48,Female,Active
1196,1197,86,2025-02-19,POS,Costco,Travel,576.0,Debit Card,Approved,Chicago,28,Female,Inactive
1197,1198,250,2025-02-19,ATM,Costco,Electronics,568.19,Debit Card,Approved,Chicago,42,Male,Inactive
1198,1199,270,2025-02-19,Online,BestBuy,Entertainment,878.64,Debit Card,Pending,San Francisco,56,Female,Inactive
1199,1200,117,2025-02-19,POS,Costco,Groceries,560.08,Debit Card,Pending,Chicago,46,Female,Suspended
