Transaction_ID,Customer_ID,Transaction_Date,Transaction_Type,Merchant,Category,Amount,Payment_Mode,Transaction_Status,Location,Year,Month,Day,Discounted_Amount,Amount_Category,Date,High_Risk,Age,Gender,Account_Status
733,216,2025-01-31,Online,Target,Health,672.74,Credit Card,Pending,Houston,2025,1,31,639.103,High,2025-01-31,False,65,Female,Active
734,154,2025-01-31,Online,Target,Dining,806.4,Credit Card,Declined,New York,2025,1,31,766.0799999999999,High,2025-01-31,True,46,Male,Inactive
735,14,2025-01-31,POS,eBay,Groceries,947.02,Debit Card,Declined,Chicago,2025,1,31,899.669,High,2025-01-31,False,34,Female,Suspended
736,187,2025-01-31,Online,Walmart,Travel,403.21,Credit Card,Pending,Houston,2025,1,31,403.21,Medium,2025-01-31,False,25,Female,Suspended
737,7,2025-01-31,ATM,Expedia,Travel,784.38,Credit Card,Pending,Houston,2025,1,31,745.161,High,2025-01-31,False,55,Female,Active
738,3,2025-01-31,ATM,Costco,Health,269.6,Debit Card,Pending,Seattle,2025,1,31,269.6,Medium,2025-01-31,False,40,Female,Suspended
739,111,2025-01-31,ATM,Expedia,Groceries,990.38,Credit Card,Pending,Seattle,2025,1,31,940.861,High,2025-01-31,False,43,Other,Inactive
740,238,2025-01-31,ATM,Expedia,Health,30.64,Debit Card,Pending,Miami,2025,1,31,30.64,Low,2025-01-31,False,60,Male,Suspended
741,239,2025-01-31,POS,BestBuy,Travel,605.51,Credit Card,Declined,Los Angeles,2025,1,31,575.2344999999999,High,2025-01-31,False,40,Other,Active
742,274,2025-01-31,POS,Expedia,Entertainment,661.21,Debit Card,Approved,Chicago,2025,1,31,628.1495,High,2025-01-31,False,69,Female,Active
743,294,2025-01-31,POS,Target,Health,689.61,Debit Card,Pending,San Francisco,2025,1,31,655.1295,High,2025-01-31,False,32,Male,Active
744,227,2025-01-31,ATM,BestBuy,Clothing,124.79,Debit Card,Pending,Los Angeles,2025,1,31,124.79,Medium,2025-01-31,False,40,Male,Active
745,15,2025-02-01,ATM,Amazon,Entertainment,938.84,Debit Card,Approved,Chicago,2025,2,1,891.898,High,2025-02-01,False,57,Female,Active
746,192,2025-02-01,Online,Expedia,Health,185.28,Debit Card,Approved,Houston,2025,2,1,185.28,Medium,2025-02-01,False,50,Male,Active
747,119,2025-02-01,Online,Expedia,Dining,624.64,Credit Card,Approved,Miami,2025,2,1,593.408,High,2025-02-01,False,56,Male,Suspended
748,28,2025-02-01,ATM,Amazon,Health,226.56,Credit Card,Approved,Los Angeles,2025,2,1,226.56,Medium,2025-02-01,False,25,Other,Active
749,202,2025-02-01,ATM,Expedia,Dining,310.68,Debit Card,Approved,Houston,2025,2,1,310.68,Medium,2025-02-01,False,30,Male,Inactive
750,39,2025-02-01,ATM,Amazon,Groceries,548.73,Debit Card,Approved,Chicago,2025,2,1,521.2935,High,2025-02-01,False,27,Other,Inactive
751,273,2025-02-01,ATM,BestBuy,Travel,420.11,Debit Card,Declined,Los Angeles,2025,2,1,420.11,Medium,2025-02-01,False,53,Female,Active
752,231,2025-02-01,Online,Target,Entertainment,164.42,Credit Card,Approved,San Francisco,2025,2,1,164.42,Medium,2025-02-01,False,27,Female,Active
753,86,2025-02-01,ATM,Amazon,Entertainment,175.08,Debit Card,Approved,Los Angeles,2025,2,1,175.08,Medium,2025-02-01,False,28,Female,Inactive
754,126,2025-02-01,Online,Walmart,Electronics,421.05,Debit Card,Declined,Houston,2025,2,1,421.05,Medium,2025-02-01,False,45,Other,Inactive
755,300,2025-02-01,ATM,Amazon,Electronics,758.5,Debit Card,Approved,Los Angeles,2025,2,1,720.5749999999999,High,2025-02-01,False,64,Male,Inactive
756,25,2025-02-01,ATM,Expedia,Travel,898.47,Debit Card,Pending,San Francisco,2025,2,1,853.5465,High,2025-02-01,False,64,Male,Suspended
757,145,2025-02-01,ATM,Costco,Electronics,88.71,Credit Card,Pending,Miami,2025,2,1,88.71,Low,2025-02-01,False,69,Female,Active
758,13,2025-02-01,Online,Costco,Entertainment,396.14,Debit Card,Approved,Miami,2025,2,1,396.14,Medium,2025-02-01,False,54,Other,Active
759,212,2025-02-01,Online,BestBuy,Health,104.74,Debit Card,Declined,Houston,2025,2,1,104.74,Medium,2025-02-01,False,68,Female,Suspended
760,25,2025-02-01,POS,eBay,Groceries,21.51,Credit Card,Pending,Chicago,2025,2,1,21.51,Low,2025-02-01,False,64,Male,Suspended
761,68,2025-02-01,ATM,BestBuy,Groceries,663.41,Debit Card,Declined,Houston,2025,2,1,630.2394999999999,High,2025-02-01,False,36,Female,Active
762,67,2025-02-01,POS,eBay,Travel,604.44,Debit Card,Pending,Miami,2025,2,1,574.2180000000001,High,2025-02-01,False,40,Other,Inactive
763,233,2025-02-01,POS,Costco,Electronics,167.2,Credit Card,Approved,New York,2025,2,1,167.2,Medium,2025-02-01,False,60,Female,Suspended
764,109,2025-02-01,Online,Costco,Health,237.64,Credit Card,Declined,New York,2025,2,1,237.64,Medium,2025-02-01,False,41,Male,Active
765,146,2025-02-01,Online,Amazon,Groceries,28.59,Credit Card,Declined,Los Angeles,2025,2,1,28.59,Low,2025-02-01,False,20,Male,Inactive
766,111,2025-02-01,POS,Target,Groceries,835.77,Debit Card,Declined,San Francisco,2025,2,1,793.9815,High,2025-02-01,False,43,Other,Inactive
767,228,2025-02-01,ATM,Walmart,Clothing,974.82,Debit Card,Pending,Seattle,2025,2,1,926.079,High,2025-02-01,False,37,Male,Inactive
768,111,2025-02-01,Online,BestBuy,Clothing,139.78,Credit Card,Pending,Seattle,2025,2,1,139.78,Medium,2025-02-01,False,43,Other,Inactive
769,34,2025-02-02,ATM,Expedia,Entertainment,235.32,Credit Card,Pending,Seattle,2025,2,2,235.32,Medium,2025-02-02,False,56,Male,Suspended
770,111,2025-02-02,ATM,eBay,Groceries,869.07,Credit Card,Approved,Los Angeles,2025,2,2,825.6165,High,2025-02-02,False,43,Other,Inactive
771,264,2025-02-02,POS,Expedia,Travel,926.83,Debit Card,Pending,New York,2025,2,2,880.4885,High,2025-02-02,False,29,Female,Active
772,236,2025-02-02,POS,Target,Dining,422.53,Debit Card,Approved,Miami,2025,2,2,422.53,Medium,2025-02-02,False,41,Other,Active
773,83,2025-02-02,POS,eBay,Dining,55.37,Credit Card,Declined,Los Angeles,2025,2,2,55.37,Low,2025-02-02,False,19,Male,Suspended
774,42,2025-02-02,POS,BestBuy,Health,44.19,Debit Card,Declined,Seattle,2025,2,2,44.19,Low,2025-02-02,False,18,Female,Suspended
775,101,2025-02-02,Online,Amazon,Groceries,576.08,Credit Card,Approved,Seattle,2025,2,2,547.2760000000001,High,2025-02-02,False,24,Female,Suspended
776,6,2025-02-02,Online,Expedia,Groceries,395.93,Debit Card,Pending,Houston,2025,2,2,395.93,Medium,2025-02-02,False,28,Female,Active
777,180,2025-02-02,POS,Target,Entertainment,33.51,Debit Card,Approved,Seattle,2025,2,2,33.51,Low,2025-02-02,False,63,Male,Inactive
778,282,2025-02-02,Online,BestBuy,Groceries,585.34,Debit Card,Declined,San Francisco,2025,2,2,556.073,High,2025-02-02,False,48,Female,Active
779,226,2025-02-02,POS,Costco,Travel,16.25,Debit Card,Declined,Seattle,2025,2,2,16.25,Low,2025-02-02,False,38,Other,Suspended
780,229,2025-02-02,ATM,Costco,Clothing,788.44,Credit Card,Approved,Houston,2025,2,2,749.018,High,2025-02-02,False,28,Female,Suspended
781,289,2025-02-02,ATM,BestBuy,Groceries,309.9,Debit Card,Pending,Seattle,2025,2,2,309.9,Medium,2025-02-02,False,60,Other,Inactive
782,150,2025-02-02,ATM,BestBuy,Groceries,45.06,Debit Card,Pending,San Francisco,2025,2,2,45.06,Low,2025-02-02,False,48,Other,Active
783,277,2025-02-02,POS,BestBuy,Entertainment,590.41,Credit Card,Approved,Miami,2025,2,2,560.8895,High,2025-02-02,False,30,Female,Suspended
784,198,2025-02-02,ATM,eBay,Electronics,400.7,Debit Card,Approved,Los Angeles,2025,2,2,400.7,Medium,2025-02-02,False,39,Other,Active
785,70,2025-02-02,Online,BestBuy,Entertainment,973.93,Credit Card,Pending,San Francisco,2025,2,2,925.2334999999999,High,2025-02-02,True,54,Female,Suspended
786,112,2025-02-02,ATM,Expedia,Entertainment,546.48,Credit Card,Declined,Houston,2025,2,2,519.156,High,2025-02-02,False,24,Female,Suspended
787,4,2025-02-02,ATM,Target,Travel,278.86,Debit Card,Approved,Los Angeles,2025,2,2,278.86,Medium,2025-02-02,False,49,Other,Inactive
788,95,2025-02-02,ATM,eBay,Health,710.89,Debit Card,Pending,Los Angeles,2025,2,2,675.3454999999999,High,2025-02-02,False,30,Female,Suspended
789,152,2025-02-02,Online,BestBuy,Groceries,275.13,Credit Card,Pending,Houston,2025,2,2,275.13,Medium,2025-02-02,False,34,Other,Inactive
790,137,2025-02-02,POS,Walmart,Entertainment,904.72,Credit Card,Declined,New York,2025,2,2,859.484,High,2025-02-02,False,45,Male,Active
791,247,2025-02-02,Online,Walmart,Entertainment,377.85,Credit Card,Declined,Seattle,2025,2,2,377.85,Medium,2025-02-02,False,39,Female,Suspended
792,243,2025-02-02,POS,Target,Electronics,552.12,Debit Card,Declined,San Francisco,2025,2,2,524.514,High,2025-02-02,False,23,Male,Active
793,31,2025-02-03,POS,Costco,Entertainment,55.32,Credit Card,Declined,Houston,2025,2,3,55.32,Low,2025-02-03,False,69,Male,Inactive
794,40,2025-02-03,ATM,Amazon,Dining,428.99,Credit Card,Declined,Miami,2025,2,3,428.99,Medium,2025-02-03,False,24,Male,Active
795,229,2025-02-03,POS,Amazon,Health,833.2,Credit Card,Approved,Chicago,2025,2,3,791.54,High,2025-02-03,False,28,Female,Suspended
796,36,2025-02-03,Online,Costco,Groceries,806.62,Debit Card,Pending,Houston,2025,2,3,766.289,High,2025-02-03,True,66,Male,Active
797,223,2025-02-03,Online,eBay,Groceries,228.2,Credit Card,Approved,Seattle,2025,2,3,228.2,Medium,2025-02-03,False,34,Other,Inactive
798,6,2025-02-03,POS,eBay,Electronics,229.95,Debit Card,Approved,Seattle,2025,2,3,229.95,Medium,2025-02-03,False,28,Female,Active
799,220,2025-02-03,ATM,eBay,Travel,818.22,Debit Card,Approved,Los Angeles,2025,2,3,777.309,High,2025-02-03,False,61,Male,Inactive
800,75,2025-02-03,ATM,Amazon,Groceries,930.75,Credit Card,Approved,Los Angeles,2025,2,3,884.2125,High,2025-02-03,False,29,Female,Suspended
801,4,2025-02-03,Online,Walmart,Dining,99.88,Debit Card,Approved,Houston,2025,2,3,99.88,Low,2025-02-03,False,49,Other,Inactive
802,134,2025-02-03,ATM,Amazon,Groceries,452.81,Credit Card,Declined,Chicago,2025,2,3,452.81,Medium,2025-02-03,False,23,Male,Active
803,118,2025-02-03,POS,Expedia,Dining,340.77,Debit Card,Declined,Houston,2025,2,3,340.77,Medium,2025-02-03,False,60,Female,Active
804,94,2025-02-03,POS,BestBuy,Health,871.34,Debit Card,Pending,Chicago,2025,2,3,827.773,High,2025-02-03,False,56,Male,Suspended
805,62,2025-02-03,Online,eBay,Health,88.11,Credit Card,Approved,Chicago,2025,2,3,88.11,Low,2025-02-03,False,52,Other,Inactive
806,194,2025-02-03,POS,Walmart,Clothing,215.07,Credit Card,Pending,Seattle,2025,2,3,215.07,Medium,2025-02-03,False,32,Other,Suspended
807,203,2025-02-03,Online,Target,Clothing,753.71,Credit Card,Declined,Seattle,2025,2,3,716.0245,High,2025-02-03,False,50,Male,Inactive
808,26,2025-02-03,POS,Target,Dining,56.04,Debit Card,Declined,Seattle,2025,2,3,56.04,Low,2025-02-03,False,23,Other,Inactive
809,173,2025-02-03,Online,BestBuy,Travel,495.07,Debit Card,Declined,Miami,2025,2,3,495.07,Medium,2025-02-03,False,56,Other,Inactive
810,300,2025-02-03,ATM,Walmart,Groceries,444.9,Credit Card,Approved,Seattle,2025,2,3,444.9,Medium,2025-02-03,False,64,Male,Inactive
811,133,2025-02-03,POS,Amazon,Entertainment,337.73,Credit Card,Approved,San Francisco,2025,2,3,337.73,Medium,2025-02-03,False,68,Female,Active
812,118,2025-02-03,POS,Amazon,Groceries,397.6,Debit Card,Declined,Los Angeles,2025,2,3,397.6,Medium,2025-02-03,False,60,Female,Active
813,275,2025-02-03,Online,Expedia,Clothing,532.29,Debit Card,Pending,Los Angeles,2025,2,3,505.67549999999994,High,2025-02-03,False,48,Male,Suspended
814,212,2025-02-03,Online,Expedia,Entertainment,165.56,Debit Card,Pending,Chicago,2025,2,3,165.56,Medium,2025-02-03,False,68,Female,Suspended
815,225,2025-02-03,POS,Amazon,Dining,574.14,Credit Card,Declined,Los Angeles,2025,2,3,545.433,High,2025-02-03,False,66,Male,Inactive
816,20,2025-02-03,Online,Target,Entertainment,806.41,Debit Card,Pending,New York,2025,2,3,766.0894999999999,High,2025-02-03,True,36,Female,Active
817,113,2025-02-04,POS,eBay,Groceries,761.36,Credit Card,Declined,Chicago,2025,2,4,723.292,High,2025-02-04,False,56,Male,Suspended
818,140,2025-02-04,ATM,Target,Groceries,158.13,Debit Card,Pending,Los Angeles,2025,2,4,158.13,Medium,2025-02-04,False,18,Male,Inactive
819,47,2025-02-04,Online,Expedia,Travel,153.5,Debit Card,Declined,New York,2025,2,4,153.5,Medium,2025-02-04,False,69,Male,Inactive
820,1,2025-02-04,POS,BestBuy,Electronics,271.83,Credit Card,Pending,Miami,2025,2,4,271.83,Medium,2025-02-04,False,66,Male,Inactive
821,90,2025-02-04,ATM,Amazon,Entertainment,364.27,Credit Card,Approved,Los Angeles,2025,2,4,364.27,Medium,2025-02-04,False,28,Male,Suspended
822,142,2025-02-04,ATM,Expedia,Clothing,411.41,Credit Card,Declined,New York,2025,2,4,411.41,Medium,2025-02-04,False,54,Male,Active
823,38,2025-02-04,POS,Expedia,Clothing,681.3,Debit Card,Declined,Houston,2025,2,4,647.2349999999999,High,2025-02-04,False,62,Other,Inactive
824,293,2025-02-04,Online,eBay,Electronics,61.4,Debit Card,Pending,San Francisco,2025,2,4,61.4,Low,2025-02-04,False,28,Female,Active
825,139,2025-02-04,POS,Amazon,Groceries,39.5,Debit Card,Declined,Houston,2025,2,4,39.5,Low,2025-02-04,False,50,Other,Inactive
826,259,2025-02-04,ATM,eBay,Travel,394.95,Credit Card,Declined,New York,2025,2,4,394.95,Medium,2025-02-04,False,52,Other,Suspended
827,161,2025-02-04,POS,Amazon,Travel,698.68,Debit Card,Declined,Chicago,2025,2,4,663.7459999999999,High,2025-02-04,False,19,Other,Active
828,178,2025-02-04,Online,eBay,Clothing,197.47,Credit Card,Approved,Seattle,2025,2,4,197.47,Medium,2025-02-04,False,34,Male,Inactive
829,10,2025-02-04,ATM,Target,Travel,643.3,Credit Card,Approved,Seattle,2025,2,4,611.1349999999999,High,2025-02-04,False,64,Female,Inactive
830,261,2025-02-04,POS,BestBuy,Health,263.53,Credit Card,Pending,Seattle,2025,2,4,263.53,Medium,2025-02-04,False,18,Female,Suspended
831,138,2025-02-04,Online,BestBuy,Electronics,886.66,Debit Card,Approved,Chicago,2025,2,4,842.3269999999999,High,2025-02-04,True,28,Female,Inactive
832,172,2025-02-04,ATM,Amazon,Groceries,896.21,Debit Card,Pending,Los Angeles,2025,2,4,851.3995,High,2025-02-04,False,43,Male,Active
833,13,2025-02-04,Online,Walmart,Health,300.8,Credit Card,Approved,Seattle,2025,2,4,300.8,Medium,2025-02-04,False,54,Other,Active
834,168,2025-02-04,ATM,Costco,Electronics,233.84,Debit Card,Pending,Houston,2025,2,4,233.84,Medium,2025-02-04,False,38,Other,Suspended
835,130,2025-02-04,POS,Expedia,Dining,414.25,Credit Card,Approved,Chicago,2025,2,4,414.25,Medium,2025-02-04,False,42,Male,Inactive
836,84,2025-02-04,Online,Expedia,Entertainment,244.33,Credit Card,Approved,Chicago,2025,2,4,244.33,Medium,2025-02-04,False,56,Female,Inactive
837,101,2025-02-04,ATM,Amazon,Clothing,674.02,Debit Card,Pending,Seattle,2025,2,4,640.319,High,2025-02-04,False,24,Female,Suspended
838,273,2025-02-04,Online,eBay,Travel,826.93,Credit Card,Declined,Houston,2025,2,4,785.5835,High,2025-02-04,True,53,Female,Active
839,265,2025-02-04,Online,Walmart,Dining,674.73,Credit Card,Declined,Miami,2025,2,4,640.9935,High,2025-02-04,False,55,Other,Suspended
840,38,2025-02-04,POS,Target,Travel,825.23,Debit Card,Approved,Chicago,2025,2,4,783.9685,High,2025-02-04,False,62,Other,Inactive
841,94,2025-02-05,Online,eBay,Health,400.01,Credit Card,Pending,Seattle,2025,2,5,400.01,Medium,2025-02-05,False,56,Male,Suspended
842,95,2025-02-05,ATM,eBay,Groceries,160.54,Credit Card,Declined,San Francisco,2025,2,5,160.54,Medium,2025-02-05,False,30,Female,Suspended
843,69,2025-02-05,ATM,Amazon,Groceries,739.26,Credit Card,Pending,New York,2025,2,5,702.2969999999999,High,2025-02-05,False,59,Female,Active
844,236,2025-02-05,ATM,Amazon,Groceries,363.67,Credit Card,Declined,Los Angeles,2025,2,5,363.67,Medium,2025-02-05,False,41,Other,Active
845,137,2025-02-05,ATM,Expedia,Travel,672.91,Credit Card,Pending,Chicago,2025,2,5,639.2644999999999,High,2025-02-05,False,45,Male,Active
846,76,2025-02-05,POS,Amazon,Dining,274.29,Credit Card,Approved,San Francisco,2025,2,5,274.29,Medium,2025-02-05,False,51,Female,Active
847,35,2025-02-05,Online,Amazon,Groceries,85.82,Credit Card,Pending,San Francisco,2025,2,5,85.82,Low,2025-02-05,False,66,Female,Suspended
848,1,2025-02-05,POS,Amazon,Dining,992.62,Debit Card,Declined,Chicago,2025,2,5,942.9889999999999,High,2025-02-05,False,66,Male,Inactive
849,296,2025-02-05,Online,Expedia,Travel,160.42,Debit Card,Approved,Miami,2025,2,5,160.42,Medium,2025-02-05,False,69,Female,Suspended
850,60,2025-02-05,Online,Target,Health,988.48,Credit Card,Pending,New York,2025,2,5,939.0559999999999,High,2025-02-05,True,26,Male,Suspended
851,267,2025-02-05,Online,Target,Dining,977.39,Credit Card,Declined,Los Angeles,2025,2,5,928.5205,High,2025-02-05,True,29,Female,Active
852,229,2025-02-05,POS,Costco,Health,794.85,Debit Card,Approved,Chicago,2025,2,5,755.1075,High,2025-02-05,False,28,Female,Suspended
853,270,2025-02-05,Online,Costco,Travel,661.13,Debit Card,Pending,Los Angeles,2025,2,5,628.0735,High,2025-02-05,False,56,Female,Inactive
854,286,2025-02-05,POS,Amazon,Travel,579.92,Debit Card,Declined,Houston,2025,2,5,550.924,High,2025-02-05,False,55,Other,Active
855,291,2025-02-05,ATM,Costco,Clothing,866.77,Debit Card,Pending,San Francisco,2025,2,5,823.4314999999999,High,2025-02-05,False,23,Other,Active
856,213,2025-02-05,ATM,Expedia,Travel,292.99,Debit Card,Pending,San Francisco,2025,2,5,292.99,Medium,2025-02-05,False,66,Other,Active
857,165,2025-02-05,Online,Target,Travel,470.34,Credit Card,Approved,Chicago,2025,2,5,470.34,Medium,2025-02-05,False,53,Female,Active
858,5,2025-02-05,POS,eBay,Electronics,621.29,Debit Card,Approved,Chicago,2025,2,5,590.2254999999999,High,2025-02-05,False,27,Other,Suspended
859,78,2025-02-05,ATM,Target,Groceries,414.13,Debit Card,Declined,Houston,2025,2,5,414.13,Medium,2025-02-05,False,28,Male,Suspended
860,62,2025-02-05,POS,Target,Clothing,430.35,Debit Card,Approved,Miami,2025,2,5,430.35,Medium,2025-02-05,False,52,Other,Inactive
861,132,2025-02-05,POS,Expedia,Entertainment,333.63,Credit Card,Declined,Chicago,2025,2,5,333.63,Medium,2025-02-05,False,18,Male,Suspended
862,89,2025-02-05,Online,Costco,Clothing,566.41,Credit Card,Pending,San Francisco,2025,2,5,538.0894999999999,High,2025-02-05,False,21,Male,Active
863,237,2025-02-05,ATM,eBay,Clothing,851.32,Credit Card,Pending,Los Angeles,2025,2,5,808.754,High,2025-02-05,False,29,Other,Suspended
864,42,2025-02-05,Online,Expedia,Entertainment,205.52,Credit Card,Declined,New York,2025,2,5,205.52,Medium,2025-02-05,False,18,Female,Suspended
865,89,2025-02-06,Online,Amazon,Electronics,934.76,Credit Card,Pending,Seattle,2025,2,6,888.0219999999999,High,2025-02-06,True,21,Male,Active
866,296,2025-02-06,ATM,BestBuy,Health,690.64,Credit Card,Approved,Los Angeles,2025,2,6,656.108,High,2025-02-06,False,69,Female,Suspended
867,295,2025-02-06,ATM,Target,Travel,824.16,Debit Card,Pending,Miami,2025,2,6,782.9519999999999,High,2025-02-06,False,62,Female,Active
868,104,2025-02-06,POS,BestBuy,Groceries,558.41,Credit Card,Approved,New York,2025,2,6,530.4894999999999,High,2025-02-06,False,30,Other,Inactive
869,14,2025-02-06,ATM,Expedia,Dining,780.62,Credit Card,Declined,Los Angeles,2025,2,6,741.5889999999999,High,2025-02-06,False,34,Female,Suspended
870,288,2025-02-06,POS,Expedia,Entertainment,21.12,Debit Card,Declined,Los Angeles,2025,2,6,21.12,Low,2025-02-06,False,20,Other,Inactive
871,179,2025-02-06,POS,Expedia,Health,819.29,Credit Card,Pending,Houston,2025,2,6,778.3254999999999,High,2025-02-06,False,38,Female,Suspended
872,125,2025-02-06,POS,BestBuy,Entertainment,44.94,Debit Card,Pending,Seattle,2025,2,6,44.94,Low,2025-02-06,False,54,Female,Inactive
873,23,2025-02-06,ATM,Expedia,Travel,890.46,Debit Card,Approved,Miami,2025,2,6,845.937,High,2025-02-06,False,68,Female,Active
874,63,2025-02-06,Online,Amazon,Electronics,992.0,Credit Card,Approved,San Francisco,2025,2,6,942.4,High,2025-02-06,True,21,Female,Inactive
875,143,2025-02-06,POS,Expedia,Entertainment,297.6,Debit Card,Pending,Houston,2025,2,6,297.6,Medium,2025-02-06,False,37,Other,Inactive
876,153,2025-02-06,Online,Walmart,Travel,214.27,Debit Card,Pending,New York,2025,2,6,214.27,Medium,2025-02-06,False,63,Male,Active
877,145,2025-02-06,Online,Costco,Travel,766.54,Debit Card,Declined,Seattle,2025,2,6,728.213,High,2025-02-06,False,69,Female,Active
878,225,2025-02-06,ATM,BestBuy,Electronics,256.76,Debit Card,Declined,San Francisco,2025,2,6,256.76,Medium,2025-02-06,False,66,Male,Inactive
879,104,2025-02-06,Online,Walmart,Clothing,866.23,Credit Card,Declined,Houston,2025,2,6,822.9185,High,2025-02-06,True,30,Other,Inactive
880,104,2025-02-06,Online,Expedia,Clothing,107.33,Debit Card,Pending,Seattle,2025,2,6,107.33,Medium,2025-02-06,False,30,Other,Inactive
881,39,2025-02-06,ATM,Amazon,Groceries,130.33,Credit Card,Pending,Miami,2025,2,6,130.33,Medium,2025-02-06,False,27,Other,Inactive
882,198,2025-02-06,POS,Target,Groceries,979.26,Debit Card,Pending,Chicago,2025,2,6,930.2969999999999,High,2025-02-06,False,39,Other,Active
883,134,2025-02-06,Online,eBay,Clothing,675.47,Debit Card,Declined,Chicago,2025,2,6,641.6965,High,2025-02-06,False,23,Male,Active
884,67,2025-02-06,ATM,Costco,Health,847.65,Debit Card,Pending,New York,2025,2,6,805.2674999999999,High,2025-02-06,False,40,Other,Inactive
885,179,2025-02-06,Online,eBay,Dining,327.71,Credit Card,Approved,Chicago,2025,2,6,327.71,Medium,2025-02-06,False,38,Female,Suspended
886,42,2025-02-06,Online,Expedia,Travel,678.1,Credit Card,Pending,Houston,2025,2,6,644.1949999999999,High,2025-02-06,False,18,Female,Suspended
887,15,2025-02-06,POS,Costco,Dining,596.27,Credit Card,Pending,New York,2025,2,6,566.4565,High,2025-02-06,False,57,Female,Active
888,111,2025-02-06,Online,Costco,Travel,605.13,Debit Card,Pending,San Francisco,2025,2,6,574.8734999999999,High,2025-02-06,False,43,Other,Inactive
889,157,2025-02-07,ATM,Amazon,Clothing,684.12,Debit Card,Pending,Miami,2025,2,7,649.914,High,2025-02-07,False,43,Female,Inactive
890,289,2025-02-07,Online,Costco,Groceries,577.48,Debit Card,Pending,New York,2025,2,7,548.606,High,2025-02-07,False,60,Other,Inactive
891,231,2025-02-07,POS,BestBuy,Health,431.92,Debit Card,Approved,San Francisco,2025,2,7,431.92,Medium,2025-02-07,False,27,Female,Active
892,157,2025-02-07,POS,Walmart,Groceries,279.54,Credit Card,Approved,New York,2025,2,7,279.54,Medium,2025-02-07,False,43,Female,Inactive
893,38,2025-02-07,ATM,Walmart,Dining,769.74,Debit Card,Pending,Los Angeles,2025,2,7,731.2529999999999,High,2025-02-07,False,62,Other,Inactive
894,97,2025-02-07,POS,Walmart,Groceries,230.14,Credit Card,Declined,Los Angeles,2025,2,7,230.14,Medium,2025-02-07,False,34,Female,Inactive
895,289,2025-02-07,Online,BestBuy,Clothing,693.89,Debit Card,Pending,New York,2025,2,7,659.1954999999999,High,2025-02-07,False,60,Other,Inactive
896,254,2025-02-07,POS,eBay,Health,237.17,Credit Card,Pending,Seattle,2025,2,7,237.17,Medium,2025-02-07,False,68,Male,Inactive
897,196,2025-02-07,ATM,Amazon,Dining,627.2,Credit Card,Pending,Chicago,2025,2,7,595.84,High,2025-02-07,False,27,Female,Suspended
898,86,2025-02-07,POS,Costco,Health,748.34,Debit Card,Declined,Los Angeles,2025,2,7,710.923,High,2025-02-07,False,28,Female,Inactive
899,10,2025-02-07,POS,BestBuy,Travel,222.62,Debit Card,Declined,Seattle,2025,2,7,222.62,Medium,2025-02-07,False,64,Female,Inactive
900,5,2025-02-07,POS,Walmart,Groceries,64.64,Credit Card,Declined,Seattle,2025,2,7,64.64,Low,2025-02-07,False,27,Other,Suspended
901,123,2025-02-07,ATM,Expedia,Health,135.32,Debit Card,Approved,Miami,2025,2,7,135.32,Medium,2025-02-07,False,23,Female,Active
902,118,2025-02-07,POS,Target,Electronics,607.97,Debit Card,Declined,San Francisco,2025,2,7,577.5715,High,2025-02-07,False,60,Female,Active
903,294,2025-02-07,POS,Costco,Groceries,850.2,Credit Card,Approved,Houston,2025,2,7,807.69,High,2025-02-07,False,32,Male,Active
904,159,2025-02-07,Online,BestBuy,Travel,49.77,Credit Card,Approved,Los Angeles,2025,2,7,49.77,Low,2025-02-07,False,39,Other,Suspended
905,228,2025-02-07,ATM,BestBuy,Health,735.48,Credit Card,Declined,New York,2025,2,7,698.706,High,2025-02-07,False,37,Male,Inactive
906,216,2025-02-07,POS,Amazon,Dining,344.61,Credit Card,Declined,Chicago,2025,2,7,344.61,Medium,2025-02-07,False,65,Female,Active
907,184,2025-02-07,ATM,Amazon,Travel,481.14,Debit Card,Declined,Houston,2025,2,7,481.14,Medium,2025-02-07,False,37,Other,Inactive
908,15,2025-02-07,POS,BestBuy,Electronics,929.22,Credit Card,Approved,San Francisco,2025,2,7,882.759,High,2025-02-07,False,57,Female,Active
909,157,2025-02-07,POS,Walmart,Health,335.31,Credit Card,Pending,Seattle,2025,2,7,335.31,Medium,2025-02-07,False,43,Female,Inactive
910,136,2025-02-07,POS,Target,Entertainment,468.01,Credit Card,Declined,San Francisco,2025,2,7,468.01,Medium,2025-02-07,False,27,Female,Inactive
911,261,2025-02-07,Online,Costco,Entertainment,18.61,Debit Card,Declined,Los Angeles,2025,2,7,18.61,Low,2025-02-07,False,18,Female,Suspended
912,157,2025-02-07,Online,Amazon,Clothing,86.19,Credit Card,Declined,San Francisco,2025,2,7,86.19,Low,2025-02-07,False,43,Female,Inactive
913,47,2025-02-08,Online,Costco,Groceries,262.3,Debit Card,Approved,San Francisco,2025,2,8,262.3,Medium,2025-02-08,False,69,Male,Inactive
914,173,2025-02-08,ATM,Walmart,Dining,32.71,Credit Card,Approved,Chicago,2025,2,8,32.71,Low,2025-02-08,False,56,Other,Inactive
915,130,2025-02-08,ATM,Costco,Clothing,633.22,Credit Card,Pending,Seattle,2025,2,8,601.559,High,2025-02-08,False,42,Male,Inactive
